,Date,compund,neg,neu,pos,Open,High,Low,Close,Volume
797,20-Mar-2014,-0.9867,0.193,0.7979999999999999,0.009000000000000001,255.96,257.0,251.3,254.53,373900
798,21-Mar-2014,-0.34,0.094,0.8170000000000001,0.08800000000000001,255.01,255.25,242.12,246.55,974400
799,24-Mar-2014,0.3182,0.133,0.7120000000000001,0.155,245.1,245.11,234.51,235.62,987600
800,25-Mar-2014,-0.9741,0.188,0.795,0.017,236.1,240.0,236.1,238.54,395300
801,26-Mar-2014,-0.8463,0.11599999999999999,0.799,0.085,240.5,241.0,235.9,237.98,740300
802,27-Mar-2014,-0.8937,0.147,0.754,0.099,239.0,247.75,238.93,247.02,1451700
803,28-Mar-2014,-0.9818,0.248,0.665,0.087,248.0,252.79,247.15,250.05,1096700
804,31-Mar-2014,-0.94,0.158,0.737,0.105,251.0,252.0,249.5,251.23,313300
805,01-Apr-2014,-0.9538,0.156,0.789,0.055,251.2,259.0,251.0,258.42,799800
806,02-Apr-2014,0.5978,0.10800000000000001,0.7490000000000001,0.14300000000000002,259.97,262.5,259.42,260.8,885100
807,03-Apr-2014,-0.9643,0.188,0.737,0.075,262.39,266.5,262.05,263.67,1343100
808,04-Apr-2014,0.9391,0.102,0.722,0.17600000000000002,263.7,271.0,263.2,268.73,1557000
809,07-Apr-2014,-0.9849,0.22,0.6990000000000001,0.08199999999999999,270.4,278.5,269.25,276.79,1806700
810,08-Apr-2014,-0.9623,0.17600000000000002,0.722,0.102,278.49,280.3,271.81,273.53,999500
811,09-Apr-2014,-0.7023,0.151,0.7559999999999999,0.09300000000000001,273.0,276.99,272.0,276.36,620800
812,10-Apr-2014,-0.9726,0.203,0.7090000000000001,0.08800000000000001,276.5,278.0,274.27,275.56,606800
813,11-Apr-2014,-0.9042,0.198,0.6920000000000001,0.11,276.05,282.0,276.0,278.88,1873700
814,14-Apr-2014,-0.8834,0.141,0.7709999999999999,0.08900000000000001,277.35,279.5,270.0,271.49,643300
815,15-Apr-2014,-0.9842,0.185,0.768,0.047,270.01,275.99,267.0,270.82,2345700
816,16-Apr-2014,-0.9922,0.23399999999999999,0.728,0.038,271.4,282.5,271.4,280.98,2829100
817,17-Apr-2014,-0.9287,0.133,0.81,0.057,281.5,287.5,274.0,282.04,3344000
818,18-Apr-2014,-0.9866,0.218,0.733,0.049,281.95,285.2,276.0,277.56,839800
819,21-Apr-2014,-0.9375,0.09699999999999999,0.862,0.040999999999999995,278.5,279.95,274.5,278.81,545700
820,22-Apr-2014,-0.9876,0.242,0.6970000000000001,0.062,279.0,285.0,279.0,283.81,1139800
821,23-Apr-2014,-0.7351,0.126,0.78,0.09300000000000001,284.05,285.5,275.0,278.24,664000
822,24-Apr-2014,-0.946,0.161,0.769,0.07,281.5,282.7,276.5,282.04,820100
823,25-Apr-2014,-0.7269,0.149,0.726,0.125,282.5,284.99,279.5,283.61,497800
824,28-Apr-2014,-0.9042,0.152,0.731,0.11699999999999999,283.01,283.99,281.9,282.58,266400
825,29-Apr-2014,-0.8859999999999999,0.168,0.721,0.111,280.14,282.45,279.75,280.29,674900
826,30-Apr-2014,-0.9296,0.121,0.8220000000000001,0.057,282.48,284.9,280.0,282.65,1108000
827,02-May-2014,0.8271,0.092,0.774,0.134,283.0,287.85,281.7,283.61,711100
828,05-May-2014,-0.9771,0.218,0.73,0.052000000000000005,283.75,284.89,279.55,281.7,194700
829,06-May-2014,-0.8256,0.094,0.856,0.051,281.7,281.95,279.6,280.2,109000
830,07-May-2014,-0.9313,0.135,0.7979999999999999,0.067,281.88,282.99,279.55,280.39,184600
831,08-May-2014,-0.9874,0.226,0.6829999999999999,0.091,278.5,283.9,278.5,283.42,169000
832,09-May-2014,-0.91,0.11599999999999999,0.8370000000000001,0.047,284.98,284.98,282.54,283.65,75200
833,12-May-2014,-0.9581,0.149,0.78,0.071,283.0,285.9,283.0,284.59,420400
834,13-May-2014,-0.9779,0.14,0.8490000000000001,0.011000000000000001,284.8,287.49,283.5,285.18,280500
835,14-May-2014,-0.9716,0.17600000000000002,0.7509999999999999,0.073,284.25,286.89,284.25,286.09,262100
836,15-May-2014,-0.7964,0.12,0.8009999999999999,0.08,285.5,289.5,285.0,286.11,611300
837,16-May-2014,-0.9817,0.191,0.746,0.063,286.96,288.0,286.0,286.55,131100
838,19-May-2014,0.7217,0.1,0.7759999999999999,0.12300000000000001,286.01,289.71,285.5,288.97,1312200
839,20-May-2014,-0.8625,0.138,0.7609999999999999,0.10099999999999999,287.5,289.5,287.0,287.82,239500
840,21-May-2014,-0.8126,0.151,0.738,0.11199999999999999,288.0,288.0,286.52,287.29,172400
841,22-May-2014,-0.4404,0.047,0.932,0.021,286.5,287.55,286.0,286.5,90300
842,23-May-2014,-0.9403,0.16399999999999998,0.76,0.077,287.5,287.6,285.5,286.07,39600
843,26-May-2014,-0.8555,0.109,0.7959999999999999,0.095,286.0,292.8,285.5,291.29,664100
844,27-May-2014,-0.9831,0.217,0.7040000000000001,0.079,291.5,293.1,289.35,290.02,404300
845,28-May-2014,-0.7968,0.133,0.772,0.095,290.01,291.0,288.0,288.56,293500
846,29-May-2014,-0.9954,0.295,0.6809999999999999,0.024,289.0,299.8,289.0,298.26,1082000
847,30-May-2014,-0.9605,0.18,0.762,0.057,299.25,304.0,297.05,301.3,893200
848,02-Jun-2014,-0.8834,0.17800000000000002,0.716,0.106,300.0,311.0,297.0,306.88,812100
849,03-Jun-2014,-0.9924,0.28300000000000003,0.657,0.06,307.5,308.49,291.54,300.14,547300
850,04-Jun-2014,-0.8957,0.162,0.7090000000000001,0.129,296.05,297.5,293.0,295.5,128400
851,05-Jun-2014,-0.6927,0.133,0.752,0.115,296.01,301.45,290.5,295.47,539500
852,06-Jun-2014,-0.9723,0.21,0.69,0.1,297.9,306.25,296.5,302.58,1544700
853,09-Jun-2014,-0.9888,0.259,0.68,0.061,302.58,306.45,297.0,297.59,322200
854,10-Jun-2014,-0.9866,0.23600000000000002,0.674,0.091,300.7,301.39,293.0,293.84,346800
855,11-Jun-2014,-0.9805,0.195,0.705,0.1,293.8,296.89,293.8,295.11,203300
856,12-Jun-2014,-0.9666,0.145,0.8340000000000001,0.021,294.6,297.0,294.11,296.2,65400
857,13-Jun-2014,-0.8555,0.155,0.737,0.10800000000000001,296.45,304.48,296.45,303.5,332800
858,16-Jun-2014,-0.8984,0.153,0.755,0.092,304.0,304.0,301.0,303.44,150900
859,17-Jun-2014,-0.9349,0.142,0.774,0.084,302.05,305.0,298.99,299.5,316100
860,18-Jun-2014,-0.9569,0.158,0.725,0.11599999999999999,300.0,300.9,295.0,297.41,185900
861,19-Jun-2014,-0.9938,0.201,0.74,0.059000000000000004,296.05,296.05,291.0,292.93,422400
862,20-Jun-2014,-0.6808,0.127,0.758,0.11599999999999999,292.11,295.9,291.0,293.77,264700
863,23-Jun-2014,-0.9711,0.152,0.823,0.025,292.0,301.0,292.0,300.15,200800
864,24-Jun-2014,-0.9783,0.188,0.73,0.08199999999999999,300.0,305.7,298.02,304.13,522200
865,25-Jun-2014,-0.9657,0.172,0.725,0.10400000000000001,304.75,308.19,304.1,307.15,306700
866,26-Jun-2014,-0.9895,0.207,0.698,0.095,307.9,308.0,299.0,300.85,1088000
867,27-Jun-2014,-0.9493,0.132,0.794,0.073,301.1,303.0,299.65,300.71,349000
868,30-Jun-2014,-0.9590000000000001,0.18,0.725,0.096,300.48,303.0,298.05,301.35,415200
869,01-Jul-2014,-0.9652,0.133,0.82,0.048,300.0,304.2,297.16,303.04,215100
870,02-Jul-2014,-0.9953,0.18100000000000002,0.789,0.03,302.0,303.49,300.0,301.69,78400
871,03-Jul-2014,-0.9818,0.145,0.809,0.046,302.2,302.2,298.5,301.11,81700
872,04-Jul-2014,-0.9029,0.141,0.743,0.11599999999999999,301.1,301.4,298.5,299.15,29900
873,07-Jul-2014,-0.9825,0.159,0.76,0.08199999999999999,296.51,299.0,296.5,298.28,20400
874,08-Jul-2014,-0.9979,0.20600000000000002,0.762,0.033,299.0,299.0,296.0,298.75,44400
875,09-Jul-2014,-0.978,0.149,0.7759999999999999,0.075,297.92,299.0,296.5,298.96,33700
876,10-Jul-2014,-0.9955,0.223,0.72,0.057,297.1,297.98,295.0,296.4,39200
877,11-Jul-2014,-0.9607,0.125,0.797,0.079,298.0,298.0,293.0,293.77,24600
878,14-Jul-2014,-0.9763,0.147,0.805,0.048,293.13,301.99,293.13,300.35,256100
879,15-Jul-2014,-0.9921,0.153,0.826,0.021,300.0,302.0,297.99,298.89,142800
880,16-Jul-2014,-0.9943,0.188,0.7290000000000001,0.083,298.1,302.75,298.0,302.11,217300
881,17-Jul-2014,-0.9858,0.147,0.792,0.061,303.44,309.7,303.0,307.52,931000
882,18-Jul-2014,-0.9943,0.172,0.77,0.057999999999999996,305.06,311.0,302.3,303.78,319000
883,21-Jul-2014,-0.9918,0.16899999999999998,0.7659999999999999,0.065,303.51,305.95,298.5,302.43,184600
884,22-Jul-2014,-0.9946,0.16699999999999998,0.8029999999999999,0.03,300.06,303.0,300.06,301.91,80700
885,23-Jul-2014,-0.9904,0.159,0.8,0.04,301.9,305.5,300.61,301.73,106200
886,24-Jul-2014,-0.9898,0.168,0.778,0.054000000000000006,301.5,306.4,301.5,305.45,226700
887,28-Jul-2014,-0.9842,0.19,0.7390000000000001,0.071,305.0,307.0,302.5,305.12,209500
888,04-Aug-2014,-0.9952,0.182,0.763,0.055,301.01,305.0,296.5,300.02,564700
889,05-Aug-2014,-0.1852,0.102,0.8059999999999999,0.092,300.0,304.3,299.11,302.47,535700
890,06-Aug-2014,-0.9865,0.139,0.7909999999999999,0.07,302.0,303.99,299.75,300.95,180000
891,07-Aug-2014,-0.9573,0.121,0.7979999999999999,0.081,301.13,304.0,297.0,300.11,504900
892,08-Aug-2014,-0.9929,0.162,0.7929999999999999,0.045,299.05,299.5,297.0,297.25,439300
893,11-Aug-2014,-0.9974,0.22,0.73,0.05,291.51,292.0,282.39,282.39,377700
894,12-Aug-2014,-0.988,0.14,0.79,0.069,279.0,286.98,270.0,285.78,574800
895,13-Aug-2014,-0.2598,0.08800000000000001,0.8320000000000001,0.08,288.0,290.0,285.0,288.05,112600
896,15-Aug-2014,-0.9667,0.16,0.758,0.083,288.0,290.0,287.0,287.99,177200
897,18-Aug-2014,-0.9872,0.157,0.794,0.049,285.02,289.7,284.5,285.73,145400
898,19-Aug-2014,-0.9742,0.147,0.7709999999999999,0.083,284.0,286.4,281.01,285.11,33200
899,20-Aug-2014,-0.6322,0.08,0.848,0.07200000000000001,285.0,287.5,283.51,285.11,165900
900,21-Aug-2014,-0.9703,0.16399999999999998,0.733,0.10300000000000001,288.0,292.56,288.0,290.1,256000
901,22-Aug-2014,-0.9941,0.19899999999999998,0.743,0.057999999999999996,289.95,292.99,289.0,289.67,47000
902,25-Aug-2014,-0.9940000000000001,0.196,0.745,0.059000000000000004,288.0,289.49,283.0,284.72,88000
903,26-Aug-2014,-0.9753,0.145,0.779,0.076,284.8,285.75,281.1,282.77,317800
904,27-Aug-2014,0.4939,0.122,0.743,0.135,284.95,284.95,272.0,274.69,448800
905,28-Aug-2014,-0.9737,0.121,0.816,0.063,270.01,272.0,267.05,268.07,441100
906,29-Aug-2014,-0.4005,0.105,0.7909999999999999,0.10300000000000001,275.5,281.47,274.05,279.78,318800
907,01-Sep-2014,-0.982,0.172,0.763,0.065,276.0,278.9,274.2,276.77,623800
908,02-Sep-2014,-0.9771,0.175,0.765,0.06,279.9,286.95,279.6,285.66,197800
909,03-Sep-2014,-0.7269,0.121,0.779,0.1,286.0,287.86,283.51,284.17,185700
910,04-Sep-2014,-0.9686,0.125,0.805,0.069,285.0,286.0,281.0,283.03,265200
911,05-Sep-2014,-0.5106,0.124,0.762,0.115,282.5,285.0,282.25,282.82,60500
912,08-Sep-2014,-0.9903,0.195,0.7290000000000001,0.076,284.1,285.0,282.55,283.17,215700
913,09-Sep-2014,-0.9902,0.18899999999999997,0.7190000000000001,0.09300000000000001,281.0,281.5,276.76,278.15,603300
914,10-Sep-2014,0.3895,0.066,0.857,0.077,278.7,280.89,278.33,279.92,164000
915,11-Sep-2014,-0.981,0.159,0.8009999999999999,0.04,280.5,281.69,278.6,280.78,528400
916,12-Sep-2014,-0.9899,0.187,0.7440000000000001,0.069,281.5,284.5,280.11,282.86,212200
917,15-Sep-2014,-0.9892,0.179,0.7659999999999999,0.055,282.0,283.5,279.5,283.08,37000
918,16-Sep-2014,-0.9801,0.162,0.7709999999999999,0.066,283.5,287.5,283.5,285.92,227900
919,17-Sep-2014,-0.9865,0.16699999999999998,0.765,0.068,286.9,290.5,283.55,288.54,484000
920,18-Sep-2014,-0.8591,0.091,0.8420000000000001,0.067,288.0,288.0,283.0,284.54,144100
921,19-Sep-2014,-0.9618,0.142,0.78,0.078,282.53,284.75,281.5,282.37,132800
922,22-Sep-2014,-0.9956,0.22699999999999998,0.7040000000000001,0.069,285.5,285.5,282.0,282.06,37200
923,23-Sep-2014,-0.9879,0.222,0.72,0.057,281.2,284.1,281.2,283.36,37300
924,24-Sep-2014,-0.965,0.142,0.7829999999999999,0.076,283.5,285.49,282.0,282.44,238300
925,25-Sep-2014,-0.9938,0.21899999999999997,0.743,0.038,283.0,286.0,282.05,285.59,375500
926,26-Sep-2014,-0.8519,0.128,0.758,0.114,284.79,289.0,283.0,283.65,182400
927,29-Sep-2014,-0.9349,0.13,0.7809999999999999,0.08900000000000001,282.05,283.2,280.0,280.19,267400
928,30-Sep-2014,-0.9101,0.115,0.813,0.07200000000000001,282.4,284.39,279.25,282.57,184000
929,01-Oct-2014,-0.9877,0.18600000000000003,0.7120000000000001,0.102,282.4,285.74,282.16,285.09,94000
930,02-Oct-2014,-0.9954,0.188,0.759,0.053,284.1,285.47,282.95,284.17,136900
931,03-Oct-2014,-0.9942,0.223,0.716,0.062,283.61,286.5,283.0,284.98,121500
932,09-Oct-2014,-0.9829,0.182,0.736,0.08199999999999999,282.65,285.25,282.65,283.38,27700
933,10-Oct-2014,-0.9741,0.14400000000000002,0.8140000000000001,0.040999999999999995,283.38,285.49,283.21,284.75,60300
934,13-Oct-2014,0.8918,0.054000000000000006,0.85,0.095,284.0,291.75,284.0,289.1,548700
935,14-Oct-2014,-0.9378,0.08900000000000001,0.866,0.045,289.9,291.6,288.01,289.59,105300
936,15-Oct-2014,-0.9272,0.134,0.767,0.099,286.57,289.1,286.5,288.53,78200
937,16-Oct-2014,-0.9866,0.19,0.745,0.066,287.95,288.84,285.15,285.98,174400
938,17-Oct-2014,-0.9885,0.155,0.772,0.07400000000000001,288.95,288.95,285.01,286.99,376900
939,20-Oct-2014,-0.9325,0.10800000000000001,0.8320000000000001,0.06,289.95,289.95,282.0,283.96,162300
940,21-Oct-2014,-0.9935,0.19899999999999998,0.7659999999999999,0.035,283.05,289.0,277.15,281.66,207500
941,22-Oct-2014,-0.8555,0.114,0.795,0.091,284.9,288.0,284.9,286.03,150000
942,23-Oct-2014,-0.9796,0.147,0.782,0.071,286.5,288.0,285.3,286.19,127300
943,24-Oct-2014,-0.7351,0.12,0.7959999999999999,0.085,286.1,286.99,283.15,284.01,140900
944,27-Oct-2014,-0.5574,0.12,0.775,0.105,286.1,287.0,283.11,284.53,330100
945,28-Oct-2014,-0.9655,0.125,0.79,0.086,285.49,285.6,281.0,281.98,381300
946,29-Oct-2014,-0.9912,0.196,0.732,0.07200000000000001,282.49,283.25,280.8,281.8,249600
947,30-Oct-2014,-0.9873,0.179,0.738,0.084,283.45,283.45,280.35,280.96,180500
948,31-Oct-2014,-0.9423,0.135,0.784,0.081,281.0,281.5,278.5,280.57,189000
949,05-Nov-2014,-0.9812,0.182,0.74,0.078,280.21,283.25,279.21,280.65,539800
950,06-Nov-2014,-0.9841,0.16,0.767,0.073,280.3,285.5,276.51,278.17,506200
951,07-Nov-2014,-0.9904,0.166,0.777,0.057,276.8,282.0,273.98,280.46,968400
952,10-Nov-2014,-0.9681,0.109,0.8340000000000001,0.057,280.5,281.98,278.51,280.18,473000
953,11-Nov-2014,-0.9933,0.184,0.7659999999999999,0.05,280.95,281.5,279.15,280.95,338800
954,12-Nov-2014,-0.9681,0.149,0.7609999999999999,0.09,281.0,284.0,280.32,281.19,408900
955,13-Nov-2014,-0.9723,0.111,0.8340000000000001,0.055,281.5,284.99,281.3,281.8,275000
956,14-Nov-2014,-0.9906,0.196,0.7440000000000001,0.061,282.05,283.4,279.25,281.07,205600
957,17-Nov-2014,-0.9802,0.182,0.7170000000000001,0.10099999999999999,282.5,292.0,281.5,290.46,1551400
958,18-Nov-2014,-0.995,0.212,0.752,0.036000000000000004,291.5,292.7,286.1,287.24,231200
959,19-Nov-2014,-0.9927,0.193,0.75,0.057,289.8,289.85,283.0,284.03,280600
960,20-Nov-2014,-0.9893,0.16,0.7879999999999999,0.052000000000000005,285.88,285.88,276.9,282.25,281700
961,21-Nov-2014,-0.7761,0.09699999999999999,0.81,0.09300000000000001,282.5,288.95,281.0,287.19,152700
962,24-Nov-2014,-0.9842,0.161,0.794,0.045,285.25,290.01,285.25,289.58,239900
963,25-Nov-2014,-0.993,0.16899999999999998,0.79,0.040999999999999995,287.01,289.5,280.5,283.94,406700
964,26-Nov-2014,-0.9841,0.145,0.815,0.04,283.0,289.94,282.55,288.6,201900
965,27-Nov-2014,-0.9679,0.184,0.7340000000000001,0.08199999999999999,290.0,290.0,287.5,289.48,81300
966,28-Nov-2014,-0.9922,0.18100000000000002,0.7759999999999999,0.043,289.95,291.0,285.2,288.53,258500
967,01-Dec-2014,-0.8999,0.10800000000000001,0.8170000000000001,0.075,287.01,291.93,284.6,285.79,287300
968,02-Dec-2014,-0.8979,0.113,0.8140000000000001,0.073,285.11,292.0,285.0,290.6,419100
969,03-Dec-2014,-0.9854,0.156,0.804,0.040999999999999995,292.0,293.49,290.25,291.45,229900
970,04-Dec-2014,-0.985,0.16899999999999998,0.7659999999999999,0.065,293.0,297.0,292.04,296.22,497700
971,05-Dec-2014,-0.9971,0.251,0.7090000000000001,0.04,295.71,303.0,295.7,296.87,730200
972,08-Dec-2014,-0.8478,0.134,0.7609999999999999,0.105,298.94,300.0,296.5,297.97,210400
973,09-Dec-2014,-0.2815,0.125,0.75,0.125,296.2,298.0,295.61,297.0,178900
974,10-Dec-2014,-0.9913,0.22,0.72,0.06,298.0,298.0,296.26,297.1,178600
975,11-Dec-2014,-0.3382,0.09,0.8240000000000001,0.085,297.0,297.99,295.5,296.99,489000
976,12-Dec-2014,0.7506,0.078,0.8079999999999999,0.114,296.1,298.95,291.0,292.2,382500
977,15-Dec-2014,-0.9129999999999999,0.132,0.78,0.08800000000000001,293.11,293.9,290.01,291.51,700800
978,16-Dec-2014,-0.99,0.17600000000000002,0.7909999999999999,0.033,293.0,293.0,289.0,290.28,1134900
979,17-Dec-2014,-0.9851,0.187,0.74,0.073,293.5,293.5,282.0,286.18,1107100
980,18-Dec-2014,-0.9972,0.257,0.6970000000000001,0.045,290.0,292.0,279.15,280.92,248200
981,19-Dec-2014,-0.9985,0.297,0.6509999999999999,0.052000000000000005,281.0,285.5,278.5,280.61,162800
982,22-Dec-2014,-0.9853,0.182,0.7509999999999999,0.067,280.1,289.4,280.1,287.54,224800
983,23-Dec-2014,0.1719,0.099,0.797,0.10400000000000001,287.45,292.25,286.1,291.61,542900
984,24-Dec-2014,-0.9945,0.205,0.71,0.085,292.9,302.9,292.9,301.74,777000
985,26-Dec-2014,-0.9946,0.21899999999999997,0.723,0.057999999999999996,302.0,303.1,298.0,299.78,206500
986,29-Dec-2014,-0.9946,0.22399999999999998,0.733,0.043,299.5,304.0,299.0,302.18,282000
987,30-Dec-2014,-0.9873,0.134,0.838,0.028999999999999998,302.7,306.95,302.02,305.49,489500
988,31-Dec-2014,-0.9937,0.23199999999999998,0.667,0.102,307.95,307.95,305.1,305.65,108000
989,01-Jan-2015,-0.9793,0.153,0.7879999999999999,0.059000000000000004,307.0,311.99,306.05,308.98,110200
990,02-Jan-2015,-0.9938,0.247,0.669,0.084,308.0,313.0,308.0,311.9,128600
991,05-Jan-2015,-0.9853,0.235,0.7070000000000001,0.057999999999999996,311.0,311.0,307.86,309.13,746000
992,06-Jan-2015,-0.9906,0.17300000000000001,0.774,0.053,305.02,311.0,305.02,309.95,158800
993,07-Jan-2015,-0.9806,0.135,0.807,0.057999999999999996,308.5,324.0,308.0,319.65,1803900
994,08-Jan-2015,-0.9361,0.165,0.708,0.126,319.65,321.0,314.11,316.31,217200
995,09-Jan-2015,-0.9927,0.16899999999999998,0.795,0.036000000000000004,317.5,318.0,309.5,311.05,119300
996,12-Jan-2015,-0.9924,0.198,0.75,0.053,311.0,319.0,311.0,317.09,265000
997,13-Jan-2015,-0.9877,0.155,0.8,0.045,317.5,319.7,315.0,318.8,157100
998,14-Jan-2015,-0.7574,0.142,0.736,0.122,319.98,323.99,317.05,320.06,641900
999,15-Jan-2015,-0.9942,0.19399999999999998,0.7659999999999999,0.04,322.0,325.5,319.0,321.34,146100
1000,16-Jan-2015,-0.4694,0.142,0.718,0.139,320.0,328.0,320.0,326.11,215400
1001,19-Jan-2015,-0.995,0.19699999999999998,0.764,0.039,326.99,331.25,324.6,330.68,250400
1002,20-Jan-2015,-0.9968,0.225,0.755,0.019,331.5,336.0,328.13,334.4,293600
1003,21-Jan-2015,-0.9954,0.183,0.77,0.046,333.0,335.9,333.0,334.87,144900
1004,22-Jan-2015,-0.9886,0.136,0.7929999999999999,0.071,333.01,335.49,331.6,334.85,84100
1005,23-Jan-2015,-0.9699,0.128,0.809,0.062,335.0,335.0,328.3,329.75,194100
1006,26-Jan-2015,-0.993,0.191,0.7070000000000001,0.10099999999999999,333.0,335.0,330.0,333.77,83800
1007,27-Jan-2015,-0.9715,0.146,0.774,0.08,331.01,334.71,330.1,332.49,281600
1008,28-Jan-2015,-0.9896,0.17300000000000001,0.7559999999999999,0.07200000000000001,332.99,335.0,329.06,333.96,392400
1009,29-Jan-2015,-0.8187,0.11599999999999999,0.79,0.094,333.95,336.0,332.01,334.81,70500
1010,30-Jan-2015,-0.9923,0.18,0.769,0.051,333.1,336.0,333.1,334.82,116700
1011,02-Feb-2015,-0.9716,0.134,0.789,0.078,334.5,336.0,331.0,334.5,268600
1012,03-Feb-2015,-0.995,0.205,0.72,0.075,334.5,343.0,332.0,338.82,312000
1013,04-Feb-2015,-0.9956,0.18899999999999997,0.76,0.05,337.94,340.0,327.8,331.75,500200
1014,06-Feb-2015,0.6705,0.08800000000000001,0.797,0.115,331.98,331.98,319.8,321.27,1337500
1015,09-Feb-2015,-0.9907,0.185,0.773,0.042,322.5,323.02,312.9,314.52,121900
1016,10-Feb-2015,-0.9907,0.149,0.807,0.043,314.76,316.4,313.6,314.32,74400
1017,11-Feb-2015,-0.9813,0.133,0.807,0.06,314.0,316.0,313.0,314.33,120000
1018,12-Feb-2015,0.2283,0.09699999999999999,0.802,0.102,316.9,316.9,303.2,305.22,206400
1019,13-Feb-2015,-0.9823,0.141,0.797,0.063,305.0,314.57,302.01,306.72,137500
1020,16-Feb-2015,-0.9826,0.154,0.768,0.078,306.72,309.45,302.5,303.38,87200
1021,17-Feb-2015,-0.9898,0.174,0.7390000000000001,0.087,307.99,307.99,301.07,301.88,96100
1022,18-Feb-2015,-0.9939,0.182,0.767,0.051,304.2,304.2,299.0,301.41,73700
1023,19-Feb-2015,-0.6369,0.129,0.74,0.131,302.99,307.4,300.35,306.96,57800
1024,20-Feb-2015,-0.9512,0.12300000000000001,0.7979999999999999,0.079,307.0,315.89,304.11,314.48,43200
1025,23-Feb-2015,-0.9734,0.133,0.785,0.08199999999999999,313.26,317.99,308.0,312.17,163900
1026,24-Feb-2015,-0.9862,0.15,0.7809999999999999,0.069,311.99,319.0,311.01,317.92,70400
1027,25-Feb-2015,-0.9654,0.135,0.778,0.087,320.97,320.97,315.0,318.31,41400
1028,26-Feb-2015,-0.9956,0.195,0.737,0.067,318.31,319.9,316.25,317.08,60300
1029,27-Feb-2015,-0.9857,0.141,0.784,0.075,314.51,314.51,301.5,303.95,310600
1030,02-Mar-2015,-0.9945,0.188,0.765,0.048,305.0,308.99,300.6,303.46,390900
1031,03-Mar-2015,-0.9966,0.22699999999999998,0.721,0.051,303.0,304.94,291.4,293.89,524800
1032,04-Mar-2015,-0.9928,0.16899999999999998,0.7909999999999999,0.04,296.0,300.0,296.0,297.74,69900
1033,05-Mar-2015,-0.9514,0.091,0.858,0.051,298.25,299.5,295.5,296.0,81800
1034,06-Mar-2015,-0.9799,0.16699999999999998,0.758,0.076,296.25,296.5,285.1,288.59,163600
1035,09-Mar-2015,-0.9415,0.129,0.764,0.106,287.0,288.0,278.06,279.71,170700
1036,10-Mar-2015,-0.9209999999999999,0.135,0.76,0.106,279.5,281.0,275.04,276.58,202200
1037,11-Mar-2015,-0.9794,0.146,0.773,0.081,274.0,279.45,272.5,277.82,137400
1038,12-Mar-2015,-0.995,0.17800000000000002,0.755,0.067,277.82,279.0,273.5,274.93,103000
1039,13-Mar-2015,-0.9967,0.218,0.706,0.076,277.78,278.6,275.41,277.6,403500
1040,16-Mar-2015,-0.9938,0.185,0.7559999999999999,0.057999999999999996,280.0,281.0,275.5,277.73,184000
1041,17-Mar-2015,-0.9853,0.14300000000000002,0.789,0.068,277.85,277.85,273.0,273.95,140400
1042,18-Mar-2015,-0.9956,0.19399999999999998,0.754,0.052000000000000005,277.99,277.99,263.0,270.96,345700
1043,19-Mar-2015,-0.9895,0.18899999999999997,0.725,0.086,270.0,270.0,262.0,264.3,336300
1044,20-Mar-2015,-0.9716,0.129,0.7859999999999999,0.085,264.5,264.5,251.09,251.09,2145600
1045,24-Mar-2015,-0.6229,0.11,0.787,0.102,251.09,251.14,238.54,239.25,2546400
1046,25-Mar-2015,-0.9926,0.161,0.7909999999999999,0.049,237.66,243.2,237.65,240.25,716700
1047,26-Mar-2015,-0.9878,0.156,0.79,0.054000000000000006,243.95,246.0,237.0,242.69,901700
1048,27-Mar-2015,-0.9722,0.155,0.757,0.08800000000000001,244.1,244.55,236.0,238.67,550000
1049,30-Mar-2015,-0.9552,0.139,0.779,0.081,238.0,240.0,226.77,234.8,1127700
1050,31-Mar-2015,-0.991,0.20199999999999999,0.74,0.057999999999999996,235.0,246.54,235.0,246.53,1037200
1051,01-Apr-2015,-0.505,0.09699999999999999,0.818,0.086,246.55,258.85,243.0,258.4,540600
1052,02-Apr-2015,-0.991,0.16,0.794,0.046,260.01,263.0,256.0,258.82,319100
1053,03-Apr-2015,-0.99,0.14800000000000002,0.794,0.057999999999999996,262.0,264.0,254.75,260.29,428600
1054,06-Apr-2015,-0.9740000000000001,0.158,0.764,0.078,260.0,262.9,259.4,261.76,295300
1055,07-Apr-2015,-0.9904,0.159,0.774,0.067,260.99,260.99,257.5,258.88,284600
1056,08-Apr-2015,-0.9918,0.191,0.745,0.064,260.25,260.5,250.0,251.63,416300
1057,09-Apr-2015,-0.2746,0.087,0.8320000000000001,0.081,252.99,255.0,245.0,254.23,401200
1058,10-Apr-2015,0.4822,0.095,0.785,0.12,254.0,266.94,254.0,262.89,618700
1059,13-Apr-2015,-0.9956,0.203,0.735,0.062,263.0,263.0,257.65,259.79,240900
1060,14-Apr-2015,-0.9886,0.17600000000000002,0.7440000000000001,0.081,259.61,261.9,257.0,258.72,215000
1061,15-Apr-2015,-0.9916,0.174,0.747,0.079,260.0,261.2,258.73,259.9,123300
1062,16-Apr-2015,-0.9903,0.17300000000000001,0.732,0.095,261.8,264.8,258.65,263.03,240500
1063,17-Apr-2015,-0.9233,0.11599999999999999,0.8059999999999999,0.078,260.26,275.0,260.12,271.32,736500
1064,20-Apr-2015,-0.9828,0.13699999999999998,0.813,0.05,275.0,284.88,272.5,284.71,708900
